priority,needs_reextract,file,issues,url,source_type
medium,False,events/public_lecture_convergence_of_technologies_in_the_digital_world.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6621,web
medium,False,events/public_lecture_human_history_and_culture_evolutionary_inferences_from_our_genome.md,CRLF_ENCODING | HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/events/6728,web
medium,False,events/public_lecture_on_claude_shannon.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6501,web
medium,False,events/public_lecture_robots_that_learn_by_physically_interacting_with_their_surroundin.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6323,web
medium,False,events/seminar_on_emerging_technologies_for_a_sustainable_and_intelligent_future.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6995,web
medium,False,events/shaping_the_future_of_power_dau_hosts_panel_on_technology_adoption_in_the_power_sector.md,HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/news/6947,web
medium,False,events/she_plays_women_s_sports_day_2026_at_dau.md,HEADING_MISSING,https://www.daiict.ac.in/news/7067,web
medium,False,events/silver_jubilee_celebrations_and_alumni_reunion_honouring_25_years_of_excellence.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6909,web
medium,False,events/silver_jubilee_seminar_at_dau_etsif_2026.md,HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/news/7070,web
medium,False,events/symposium_concept_note_debating_the_digital_transition_society_politics_culture.md,CRLF_ENCODING | HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/events/6368,web
medium,False,events/talk_on_manage_your_inner_world_for_a_better_future_at_dau.md,HEADING_MISSING,https://www.daiict.ac.in/news/6716,web
medium,False,events/tarang_2025_the_annual_navratri_celebration_at_dhirubhai_ambani_university.md,HEADING_MISSING,https://www.daiict.ac.in/news/6905,web
medium,False,events/the_ieee_smart_village_symposium_an_international_conference.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6532,web
medium,False,events/the_institute_felicitated_for_organizing_blood_donation_drives.md,HEADING_MISSING,https://www.daiict.ac.in/news/6432,web
medium,False,events/three_day_workshop_on_design_thinking_and_ai.md,HEADING_MISSING,https://www.daiict.ac.in/news/6580,web
medium,False,events/winter_school_on_ai_infused_software_engineering_research_and_practice_aise_7_10.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6858,web
medium,False,events/workshop_on_tensor_computation_and_optimization_with_applications_in_data_science.md,HEADING_MISSING,https://www.daiict.ac.in/news/6931,web
medium,False,events/workshops/workshop_on_arduino_and_fpga_based_embedded_system_design.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6760,web
medium,False,events/workshops/workshop_on_artificial_intelligence_and_its_applications_in_vlsi_design_and_tech.md,CRLF_ENCODING | HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/events/6411,web
medium,False,events/workshops/workshop_on_data_analysis_using_python.md,CRLF_ENCODING | HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/events/6412,web
medium,False,events/workshops/workshop_on_deep_learning_and_artificial_intelligence_principles_amp_practice_at.md,CRLF_ENCODING | HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/events/7038,web
medium,False,events/workshops/workshop_on_deep_learning_and_artificial_intelligence_principles_and_practice_dl.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6972,web
medium,False,events/workshops/workshop_on_rtl_to_gds_ii_vlsi_design_and_hardware_security_for_trusted_memory_s.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/7059,web
medium,False,events/workshops/workshop_on_speech_and_audio_signal_processing_using_fpga.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6759,web
medium,False,events/workshops/workshop_on_tensor_computation_and_optimization_with_applications_in_data_scienc.md,CRLF_ENCODING | HEADING_MISSING,https://www.daiict.ac.in/events/6921,web
medium,False,faculty/adjunct/adjunct_faculty_anjan_ghosh.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/adjunct-faculty/anjan-ghosh,web
medium,False,faculty/adjunct/adjunct_faculty_deepak_ghodgaonkar.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/adjunct-faculty/deepak-ghodgaonkar,web
medium,False,faculty/adjunct/adjunct_faculty_gangeya_m.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/adjunct-faculty/gangeya-m,web
medium,False,faculty/adjunct/adjunct_faculty_subhas_chandra_nandy.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/adjunct-faculty/subhas-chandra-nandy,web
medium,False,faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf,PDF
medium,False,faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,PDF
medium,False,faculty/faculty_tenure_v2.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty-tenure,web
medium,False,faculty/international_adjunct/international_adjunct_faculty_anil_maheshwari.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/adjunct-faculty-international/anil-maheshwari,web
medium,False,faculty/international_adjunct/intl_adjunct_faculty_anil_maheshwari.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/adjunct-faculty-international/anil-maheshwari,web
medium,False,faculty/professor_of_practice/prof_of_practice_harpreet_singh_jattana.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/professor-practice/harpreet-singh-jattana,web
medium,False,faculty/professor_of_practice/professor_of_practice_harpreet_singh_jattana.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/professor-practice/harpreet-singh-jattana,web
medium,False,faculty/regular/faculty_abhishek_jindal.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/abhishek-jindal,web
medium,False,faculty/regular/faculty_ajay_beniwal.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/ajay-beniwal,web
medium,False,faculty/regular/faculty_anil_roy.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/anil-roy,web
medium,False,faculty/regular/faculty_anil_roy_on_leave.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/anil-roy,web
medium,False,faculty/regular/faculty_anish_mathuria.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/anish-mathuria,web
medium,False,faculty/regular/faculty_ankit_vijayvargiya.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/ankit-vijayvargiya,web
medium,False,faculty/regular/faculty_anupam_rana.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/anupam-rana,web
medium,False,faculty/regular/faculty_arpita_mal.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/arpita-mal,web
medium,False,faculty/regular/faculty_arunava_chakravarty.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/arunava-chakravarty,web
medium,False,faculty/regular/faculty_bharani_kollipara.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/bharani-kollipara,web
medium,False,faculty/regular/faculty_bhaskar_chaudhury.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/bhaskar-chaudhury,web
medium,False,faculty/regular/faculty_g_venkatesh.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/g-venkatesh,web
medium,False,faculty/regular/faculty_gopinath_panda.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/gopinath-panda,web
medium,False,faculty/regular/faculty_hemant_patil.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/hemant-patil,web
medium,False,faculty/regular/faculty_list.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty,web
medium,False,faculty/regular/faculty_madhu_kant_sharma.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/madhu-kant-sharma,web
medium,False,faculty/regular/faculty_manish_kumar.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/manish-kumar,web
medium,False,faculty/regular/faculty_manjunath_v_joshi.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/manjunath-v-joshi,web
medium,False,faculty/regular/faculty_pratim_roy.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/pratim-roy,web
medium,False,faculty/regular/faculty_pritam_anand.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/pritam-anand,web
medium,False,faculty/regular/faculty_profile_kalyan_sasidhar.md,HEADING_MISSING,https://www.daiict.ac.in/faculty/p-s-kalyan-sasidhar,web
medium,False,faculty/regular/faculty_pushpendra_kumar.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/pushpendra-kumar,web
medium,False,faculty/regular/faculty_rahul_muthu.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/rahul-muthu,web
medium,False,faculty/regular/faculty_ratna_bharati_bhamidipati.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/ratna-bharati-bhamidipati,web
medium,False,faculty/regular/faculty_rutu_parekh.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/rutu-parekh,web
medium,False,faculty/regular/faculty_sandeep_sharma.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/sandeep-sharma,web
medium,False,faculty/regular/faculty_saurabh_tiwari.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/saurabh-tiwari,web
medium,False,faculty/regular/faculty_srimanta_mandal.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/srimanta-mandal,web
medium,False,faculty/regular/faculty_sudip_bera.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/sudip-bera,web
medium,False,faculty/regular/faculty_sunitha_v.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/sunitha-v,web
medium,False,faculty/regular/faculty_supantha_pandit.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/supantha-pandit,web
medium,False,faculty/regular/faculty_tapas_kumar_maiti.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/tapas-kumar-maiti,web
medium,False,faculty/regular/faculty_tathagata_bandyopadhyay.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/tathagata-bandyopadhyay,web
medium,False,faculty/regular/faculty_vinay_palaparthy.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/vinay-palaparthy,web
medium,False,faculty/regular/faculty_yash_agrawal.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty/yash-agrawal,web
medium,False,faculty/staff_list.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/staff,web
medium,False,governance/dean_academic_programs.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/dean-academic-programs,web
medium,False,infrastructure/halls_of_residence_v2.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/halls-residence,web
medium,False,infrastructure/ict_infrastructure.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/ict-infrastructure,web
medium,False,infrastructure/resource_centre.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/resource-centre,web
medium,False,news_articles/news_6854.md,HEADING_MISSING,https://www.daiict.ac.in/news/6854,web
medium,False,notices/important_notice.md,HEADING_MISSING,https://www.daiict.ac.in/important-notice,web
medium,False,placements/da_iict_extends_its_record_of_excellent_placements_google_opens_the_drive_for_the_first_time.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/da-iict-extends-its-record-excellent-placements-google-opens-drive-first-time,web
medium,False,placements/daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Placement-Brochure_2025-26.pdf,PDF
medium,False,placements/placement_statistics_2025_26_v2.md,CHUNK_OVERFLOW,Placement-Brochure_2025-26.pdf,web
medium,False,policies/alumni_data_privacy_policy.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/alumni/data-privacy-policy,web
medium,False,policies/daiict_ac_in_grievance_redressal_cell.md,CHUNK_OVERFLOW,https://daiict.ac.in/grievance-redressal-cell,web
medium,False,policies/daiict_ac_in_sites_default_files_other_files_anti_ragging_committee_2025_26_1808.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Anti-Ragging-Committee_2025-26-18082025.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_disciplinary_guidelines_for_student.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Disciplinary_guidelines_for_students_2024.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_policy_20of_20incentives_20for_20re.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Policy%20of%20Incentives%20for%20Research.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_policy_on_institute_thematic_resear.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Policy_on_Institute_Thematic_Research_Areas-Apr_2026.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_policy_on_internship_for_sponsored_.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Internship-for-Sponsored-Projects.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_policy_on_phd_students_travel_and_r.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-PhD-Students-Travel-and-Research-Development-Allowance.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_policy_on_sop_for_event_organizatio.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Policy-on_SOP_for_Event_Organization-Apr_2026.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_policy_on_the_sponsored_projects_23.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-the_Sponsored-Projects-23.5.24.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_policy_student_research_excellence_.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Policy_Student-Research-Excellence-VER_1.pdf,PDF
medium,False,policies/daiict_ac_in_sites_default_files_other_files_sop_healthcare_facilities_and_medic.md,CHUNK_OVERFLOW,https://daiict.ac.in/sites/default/files/other-files/SOP-Healthcare-Facilities-and-Medical-Emergencies.pdf,PDF
medium,False,policies/policies.md,HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/policies,web
medium,False,research/accomplishments.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/accomplishments,web
medium,False,research/daiict_ac_in_sites_default_files_other_files_coffee_table_booklet_pdf.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Coffee-Table-Booklet.pdf,PDF
medium,False,research/daiict_ac_in_sites_default_files_other_files_cpda_policy_pdf.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/CPDA_Policy.pdf,PDF
medium,False,research/daiict_ac_in_sites_default_files_other_files_da_iict_irb_policy_and_other_detail.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/DA-IICT_IRB_Policy_and-Other-Details.pdf,PDF
medium,False,research/daiict_ac_in_sites_default_files_other_files_institute_early_career_research_fel.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Institute-Early-Career-Research-Fellow-Policy.pdf,PDF
medium,False,research/daiict_ac_in_sites_default_files_other_files_seed_grant_policy_2025_pdf.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Seed-grant-policy_2025.pdf,PDF
medium,False,research/daiict_ac_in_sites_default_files_other_files_summer_research_internship_policy_d.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sites/default/files/other-files/Summer-Research-Internship-Policy_DAU.pdf,PDF
medium,False,research/daiict_ac_in_themes_daiict_images_irb_application_form_template_docx.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/themes/daiict/images/IRB-application-form-template.docx,DOCX
medium,False,research/dau_student_research_excellence_award.md,HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/dau-student-research-excellence-award,web
medium,False,research/faculty_research_publication_incentive.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/faculty-research-publication-incentive,web
medium,False,research/outreach_and_contributions.md,HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/outreach-and-contributions,web
medium,False,research/prior_years_faculty_accomplishments.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/prior-years-faculty-accomplishments,web
medium,False,research/research_areas/physics_and_mathematical_sciences.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/physics-and-mathematical-sciences,web
medium,False,research/research_areas/software_systems_and_networking.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/software-systems-and-networking-0,web
medium,False,research/research_article_co_authored_by_dr_miral_shah_and_prof_bhaskar_chaudhury_published_in_the_scientific_reports_journal.md,HEADING_MISSING,https://www.daiict.ac.in/news/6039,web
medium,False,research/research_dean_s_office.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/deans-office-0,web
medium,False,research/research_notewothy_contributions_accomplishments_prior_years.md,CRLF_ENCODING | HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/prior-years-faculty-accomplishments,web
medium,False,research/research_overview.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/research-overview,web
medium,False,research/special_session_on_adversarial_machine_learning_in_vision_speech_and_text_at_the_international_conference_on_machine_vision_2024_october_10_13_2024_edinburgh_uk.md,HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/news/6461,web
medium,False,research/sponsored_research_projects.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/sponsored-projects,web
medium,False,research/summer_research_internship_at_dau.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/summer-research-internship-dau,web
medium,False,student_services/academic_calendar.md,CHUNK_OVERFLOW,https://daiict.ac.in/academic-calendar,web
medium,False,student_services/admissions.md,HEADING_MISSING | CHUNK_OVERFLOW,https://daiict.ac.in/admissions,web
medium,False,student_services/alumni/alumni_id_card_application.md,CHUNK_OVERFLOW,https://forms.gle/ybqqfjP5rer3KcnN6,web
medium,False,student_services/committees/entrepreneurship_cell.md,CHUNK_OVERFLOW,http://ceid.daiict.ac.in/,web
medium,False,student_services/committees/ieee_student_branch.md,HEADING_MISSING,https://www.daiict.ac.in/ieee-student-branch,web
medium,False,student_services/contact/contact_us.md,HEADING_MISSING | CHUNK_OVERFLOW,https://www.daiict.ac.in/contact-0,web
medium,False,student_services/daiict_ac_in_sites_default_files_other_files_hostel_rules_and_regulations_pdf.md,CHUNK_OVERFLOW,https://daiict.ac.in/sites/default/files/other-files/Hostel-Rules-and-Regulations.pdf,PDF
medium,False,student_services/dean_students_v2.md,CHUNK_OVERFLOW,https://www.daiict.ac.in/dean-students,web
medium,False,student_services/first_year_in_campus.md,CHUNK_OVERFLOW,https://daiict.ac.in/first-year-campus,web
medium,False,student_services/holiday_list_2026.md,CHUNK_OVERFLOW,https://daiict.ac.in/sites/default/files/other-files/DAU_Holiday-List-2026.pdf,PDF
medium,False,student_services/parents.md,HEADING_MISSING,https://www.daiict.ac.in/parents,web
medium,False,student_services/placements.md,HEADING_MISSING | CHUNK_OVERFLOW,https://daiict.ac.in/placements,web
medium,False,student_services/programs_of_study.md,CHUNK_OVERFLOW,https://daiict.ac.in/programs-of-study,web
medium,False,student_services/students_tab.md,CHUNK_OVERFLOW,https://daiict.ac.in/#tab-4,web
low,False,achievements/aayush_raval_is_a_b_tech_first_year_student_who_chose_aiesec_global_volunteer_ex.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1052,web
low,False,achievements/abhijeet_ghodgaonkar_got_2nd_rank_on_multiple_blind_folded_category_in_the_cubin.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1054,web
low,False,achievements/achievements_3444.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/3444,web
low,False,achievements/an_achievement_of_recent_b_tech_graduate_chaitanya_sheth.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/6913,web
low,False,achievements/an_achievement_of_recent_b_tech_graduates_shashank_upadhyay_and_natvar_prajapati.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/6914,web
low,False,achievements/da_iict_team_selected_for_level_i_ideation_to_level_ii_proof_of_concept_of_india.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/5595,web
low,False,achievements/in_a_recent_competition_held_on_hackerrank_to_determine_the_best_universities_in.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/999,web
low,False,achievements/microsoft_student_partner_msp_2017_18_from_da_iict.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1055,web
low,False,achievements/ms_jinal_parikh_b_tech_student_is_selected_as_google_women_techmakers_scholar_20.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1056,web
low,False,achievements/phd_scholar_madhvi_ramrakhiyani_has_recently_won_the_best_poster_presentation_aw.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/6625,web
low,False,achievements/phd_student_mr_nirmesh_j_shah_gets_travel_grant.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1050,web
low,False,achievements/rahul_saranjame_b_tech_4th_year_bagged_the_global_leadership_award_at_the_pdpu_m.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1009,web
low,False,achievements/reliance_foundation_scholarship.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/6037,web
low,False,achievements/research_paper_titled_accelerated_fluid_simulation_of_low_temperature_plasmas_on.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1000,web
low,False,achievements/students_achievements.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements,web
low,False,achievements/team_fruitsalad_of_our_college_has_qualified_for_acm_icpc_world_finals.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1010,web
low,False,achievements/three_teams_from_da_iict_took_part_in_the_ingenious_hackathon_organised_at_ahmed.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1057,web
low,False,achievements/triumph_at_cyphyss_2023_summit.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/5721,web
low,False,achievements/vandana_ravindran_a_ph_d_student_at_da_iict_successfully_defended_her_thesis_on.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1051,web
low,False,achievements/yash_kumar_b_tech_3rd_year_and_karan_thakkar_b_tech_3rd_year_secured_runners_up.md,CRLF_ENCODING,https://www.daiict.ac.in/achievements/1008,web
low,False,events/an_exclusive_talk_on_scope_of_agri_tech_startups_at_dau.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6626,web
low,False,events/bird_stories_classification_conservation_and_communication_design_seminar.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6254,web
low,False,events/celebrate_international_yoga_day_at_dau.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6811,web
low,False,events/convocations/da_iict_18th_convocation_announcement.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6058,web
low,False,events/dau_alumni_reconnect_and_reunion.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6731,web
low,False,events/dau_to_organise_alumni_meet_2026_gandhinagar_ahmedabad_chapter.md,CRLF_ENCODING,https://www.daiict.ac.in/events/7055,web
low,False,events/dau_to_organize_a_symposium_on_pedagogies_in_engineering_education.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6920,web
low,False,events/faculty_staff_sports_gathering.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6167,web
low,False,events/institute_public_lecture_series_talk.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6540,web
low,False,events/intellectual_property_rights_returns_2023.md,CRLF_ENCODING,https://www.daiict.ac.in/events/5524,web
low,False,events/itss_workshop_at_da_iict.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6286,web
low,False,events/join_us_for_a_public_lecture_by_prof_dhruv_raina.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6205,web
low,False,events/join_us_for_the_worldquant_brain_international_quant_championship_2025_iqc_works.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6704,web
low,False,events/one_day_workshop_on_5g_and_beyond_5g_wireless_technologies.md,CRLF_ENCODING,https://www.daiict.ac.in/events/5994,web
low,False,events/public_lecture_on_optimization_theory_and_practice.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6256,web
low,False,events/summer_school_on_speech_signal_processing_s4p_july_05_09_2025.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6620,web
low,False,events/teachers_enrichment_workshop_tew_on_ordinary_differential_equations_dynamical_sy.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6525,web
low,False,events/two_day_workshop_on_ai_engineering_bootcamp_2026.md,CRLF_ENCODING,https://www.daiict.ac.in/events/7069,web
low,False,events/two_day_workshop_on_design_thinking_for_innovation_and_entrepreneurship.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6971,web
low,False,events/workshops/workshop_on_digital_psychology_harnessing_smartphone_mediated_tools_to_assess_me.md,CRLF_ENCODING,https://www.daiict.ac.in/events/6218,web
low,False,placements/iprs_report_2025_26.md,CRLF_ENCODING,iprs_report_2025_26.md,web
ok,False,academics/5.Academic_requirements_BTech_MnC_wef_2020-21_v2.md,,https://daiict.ac.in/,web
ok,False,academics/academic_areas.md,,https://www.daiict.ac.in/academic-areas,web
ok,False,academics/academic_calendar/academic_calendar_2026_27_v2.md,,https://daiict.ac.in/,web
ok,False,academics/academic_handbook_v2.md,,https://daiict.ac.in/,web
ok,False,academics/academic_policy_student.md,,https://intranet.daiict.ac.in/academics/DA-IICT_Student Code of Conduct and DAC Guidelines.pdf,PDF
ok,False,academics/academic_policy_vehicle_rules_for_students.md,,https://intranet.daiict.ac.in/academics/DA-IICT_Vehicle Rules for Students.pdf,PDF
ok,False,academics/accreditation/iqac_v2.md,,https://daiict.ac.in/iqac,web
ok,False,academics/careers/careers_creche_supervisor_v2.md,,https://www.daiict.ac.in/creche-supervisor,web
ok,False,academics/careers/careers_faculty_position_communication_design_v2.md,,https://www.daiict.ac.in/faculty-positions-communication-design,web
ok,False,academics/careers/careers_faculty_position_computer_science_v2.md,,https://www.daiict.ac.in/faculty-positions-computer-science,web
ok,False,academics/careers/careers_faculty_position_data_science_v2.md,,https://www.daiict.ac.in/faculty-positions-data-science,web
ok,False,academics/careers/careers_faculty_position_electronics_and_vlsi_v2.md,,https://www.daiict.ac.in/faculty-positions-electronics-and-vlsi-design,web
ok,False,academics/careers/careers_faculty_position_humanities_social_sciences_v2.md,,https://www.daiict.ac.in/faculty-positions-humanities-and-social-sciences,web
ok,False,academics/careers/careers_faculty_position_mathematics_statistics_v2.md,,https://www.daiict.ac.in/faculty-positions-mathematics-statistics,web
ok,False,academics/careers/careers_faculty_tenure_v2.md,,https://www.daiict.ac.in/faculty-tenure,web
ok,False,academics/careers/careers_teaching_fellow_application_v2.md,,https://forms.gle/uz2z4RWWtkRJW8ZE6,web
ok,False,academics/careers/careers_teaching_fellow_positions_v2.md,,https://www.daiict.ac.in/teaching-fellow-positions-open-dau,web
ok,False,academics/course_catalog_v2.md,,https://daiict.ac.in/,web
ok,False,academics/course_policy_ie407_internet_of_things_autumn_2025_page_214.md,,https://intranet.daiict.ac.in/academics/Course_Booklet_for_Autumn_2025-26.pdf,PDF
